model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,exact_match,raw_prediction,predicted_token_ids,prediction_truncated
charruaLLM,120,448,dev_gold,Dos uruguayos estuvieron varados en Estados Unidos.,Dos uruguayos estuvieron varados en Estados, Unidos,Unidos,"Unidos,",False," Unidos,","[1254, 12]",False
charruaLLM,121,456,dev_gold,La franja etárea con mayor cantidad de casos de coronavirus fue la de entre 55 y 64 años.,La franja etárea con mayor cantidad de casos de coronavirus fue la de entre 55 y 64, años,años,"años,",False," años,","[547, 12]",False
charruaLLM,122,459,dev_gold,Daniel Salinas fue ministro de Salud Pública.,Daniel Salinas fue ministro de Salud, Pública,Pública,Pública,True, Pública,[4498],False
charruaLLM,123,460,dev_gold,Carlos Batthyány fue director del Institut Pasteur de Montevideo.,Carlos Batthyány fue director del Institut Pasteur de, Montevideo,Montevideo,"Montevideo,",False," Montevideo,","[863, 12]",False
charruaLLM,124,462,dev_gold,Las escuelas de todo el país reabrieron sus puertas.,Las escuelas de todo el país reabrieron sus, puertas,puertas,puertas,True, puertas,[5071],False
charruaLLM,125,469,dev_gold,"Durante una cuarentena obligatoria, los trabajadores de las farmacias, de los supermercados y de la recolección de residuos seguían trabajando.","Durante una cuarentena obligatoria, los trabajadores de las farmacias, de los supermercados y de la recolección de residuos seguían", trabajando,trabajando,sin,False, sin,[524],False
charruaLLM,126,47,dev_gold,Las charlas en vivo del Colectivo Gastronómico Uruguay se realizaron a través de Instagram.,Las charlas en vivo del Colectivo Gastronómico Uruguay se realizaron a través de, Instagram,Instagram,la,False, la,[279],False
charruaLLM,127,470,dev_gold,El PIT-CNT es una central sindical.,El PIT-CNT es una central, sindical,sindical,sindical,True, sindical,[4530],False
charruaLLM,128,471,dev_gold,400.000 trabajadores se quedaron sin ingresos durante la emergencia sanitaria.,400.000 trabajadores se quedaron sin ingresos durante la emergencia, sanitaria,sanitaria,sanitaria,True, sanitaria.,"[12657, 14]",False
charruaLLM,129,472,dev_gold,Azucena Arbeleche fue ministra de Economía y Finanzas del Uruguay.,Azucena Arbeleche fue ministra de Economía y Finanzas del, Uruguay,Uruguay,gobierno,False, gobierno,[823],False
charruaLLM,130,476,dev_gold,Las tareas de cuidados recaen mayoritariamente en las mujeres.,Las tareas de cuidados recaen mayoritariamente en las, mujeres,mujeres,personas,False, personas,[913],False
charruaLLM,131,477,dev_gold,Las mujeres y niñas migrantes corren riesgo de ser capturadas por redes de trata.,Las mujeres y niñas migrantes corren riesgo de ser capturadas por redes de, trata,trata,tráfico,False, tráfico,[6460],False
charruaLLM,132,478,dev_gold,"Durante la pandemia, el uso del transporte público en Montevideo disminuyó más del 60% en el día de menor cantidad de pasajeros.","Durante la pandemia, el uso del transporte público en Montevideo disminuyó más del 60% en el día de menor cantidad de", pasajeros,pasajeros,viajes,False, viajes.,"[6804, 14]",False
charruaLLM,133,481,dev_gold,La Intendencia de Montevideo comunicó la reducción de la frecuencia del transporte público y la extensión de la validez del boleto de una hora en media hora.,La Intendencia de Montevideo comunicó la reducción de la frecuencia del transporte público y la extensión de la validez del boleto de una hora en media, hora,hora,hora,True, hora.,"[1494, 14]",False
charruaLLM,134,486,dev_gold,"El médico estaba habilitado a solicitar la prueba de coronavirus a cualquier persona que tuviera fiebre y presentara síntomas respiratorios, aunque no hubiera tenido contacto con un caso confirmado de Covid-19.","El médico estaba habilitado a solicitar la prueba de coronavirus a cualquier persona que tuviera fiebre y presentara síntomas respiratorios, aunque no hubiera tenido contacto con un caso confirmado de", Covid-19,Covid-19,coronavirus,False, coronavirus.,"[16045, 341, 4503, 14]",False
charruaLLM,135,49,dev_gold,"El acuerdo para los obreros de la construcción en relación a la pandemia fue financiado en un 30% por el Estado, un 50% por las cámaras empresariales y un 20% por los trabajadores.","El acuerdo para los obreros de la construcción en relación a la pandemia fue financiado en un 30% por el Estado, un 50% por las cámaras empresariales y un 20% por los", trabajadores,trabajadores,trabajadores,True, trabajadores.,"[1852, 14]",False
charruaLLM,136,490,dev_gold,Alejandro Stipanicic fue presidente de ANCAP.,Alejandro Stipanicic fue presidente de, ANCAP,ANCAP,la,False, la,[279],False
charruaLLM,137,491,dev_gold,Pablo Caban fue gerente comercial de ALUR.,Pablo Caban fue gerente comercial de, ALUR,ALUR,la,False, la,[279],False
charruaLLM,138,493,dev_gold,El Frente Amplio propuso crear un subsidio de 16.300 pesos.,El Frente Amplio propuso crear un subsidio de 16.300, pesos,pesos,millones,False, millones,[783],False
charruaLLM,139,494,dev_gold,El salario mínimo nacional fue de 16.300 pesos.,El salario mínimo nacional fue de 16.300, pesos,pesos,"pesos,",False," pesos,","[2978, 12]",False
charruaLLM,140,496,dev_gold,"Se sugirió diferir los vencimientos de la DGI y BPS de micro, pequeñas y medianas empresas por 60 días.","Se sugirió diferir los vencimientos de la DGI y BPS de micro, pequeñas y medianas empresas por 60", días,días,días,True, días.,"[998, 14]",False
charruaLLM,141,500,dev_gold,El Tour de Francia 2020 atravesó la ciudad de Niza.,El Tour de Francia 2020 atravesó la ciudad de, Niza,Niza,"París,",False," París,","[4977, 12]",False
charruaLLM,142,501,dev_gold,El Tour de Francia se corrió entre agosto y setiembre.,El Tour de Francia se corrió entre agosto y, setiembre,setiembre,octubre,False, octubre,[2251],False
charruaLLM,143,502,dev_gold,Egan Bernal ganó el Tour de Francia.,Egan Bernal ganó el Tour de, Francia,Francia,"Francia,",False," Francia,","[3440, 12]",False
charruaLLM,144,503,dev_gold,Christian Prudhomme fue director del Tour de Francia.,Christian Prudhomme fue director del Tour de, Francia,Francia,"Francia,",False," Francia,","[3440, 12]",False
charruaLLM,145,511,dev_gold,"Se debían realizar tests de diagnóstico de Covid-19 a todos los casos sospechosos, a todos los pacientes con sintomatología respiratoria, y especialmente a los trabajadores de la salud.","Se debían realizar tests de diagnóstico de Covid-19 a todos los casos sospechosos, a todos los pacientes con sintomatología respiratoria, y especialmente a los trabajadores de la", salud,salud,"salud,",False," salud,","[2065, 12]",False
charruaLLM,146,513,dev_gold,La tasa de ataque es el número de personas que presentan una enfermedad en relación al número de personas expuestas a sufrirla en un período limitado y en condiciones especiales.,La tasa de ataque es el número de personas que presentan una enfermedad en relación al número de personas expuestas a sufrirla en un período limitado y en condiciones, especiales,especiales,de,False, de,[259],False
charruaLLM,147,515,dev_gold,"Las medidas necesarias para reducir la transmisión de Covid-19 incluyen el distanciamiento social, la cuarentena poblacional, el protocolo de aislamiento (cierre de escuelas, cancelación de eventos masivos, cierre de fronteras y exhortación a quedarse en domicilio), así como la reducción del riesgo individual y colectivo mediante el lavado de manos y toser en el pliegue del codo.","Las medidas necesarias para reducir la transmisión de Covid-19 incluyen el distanciamiento social, la cuarentena poblacional, el protocolo de aislamiento (cierre de escuelas, cancelación de eventos masivos, cierre de fronteras y exhortación a quedarse en domicilio), así como la reducción del riesgo individual y colectivo mediante el lavado de manos y toser en el pliegue del", codo,codo,personal,False, personal,[2051],False
charruaLLM,148,519,dev_gold,Los trabajadores informales no fueron contemplados en las medidas gubernamentales adoptadas durante la pandemia de COVID-19.,Los trabajadores informales no fueron contemplados en las medidas gubernamentales adoptadas durante la pandemia de, COVID-19,COVID-19,coronavirus,False, coronavirus.,"[16045, 341, 4503, 14]",False
charruaLLM,149,521,dev_gold,Alrededor de 400 funcionarios de la AUF fueron al seguro de paro.,Alrededor de 400 funcionarios de la AUF fueron al seguro de, paro,paro,paro,True, paro,[3555],False
charruaLLM,150,523,dev_gold,Ignacio Alonso fue presidente de la AUF.,Ignacio Alonso fue presidente de la, AUF,AUF,"AUF,",False," AUF,","[6534, 12]",False
charruaLLM,151,524,dev_gold,Óscar Tabárez fue director de la selección mayor de Uruguay.,Óscar Tabárez fue director de la selección mayor de, Uruguay,Uruguay,"Uruguay,",False," Uruguay,","[655, 12]",False
charruaLLM,152,528,dev_gold,Lombardía es la región italiana que fue más afectada por el Coronavirus.,Lombardía es la región italiana que fue más afectada por el, Coronavirus,Coronavirus,coronavirus,False, coronavirus.,"[16045, 341, 4503, 14]",False
charruaLLM,153,53,dev_gold,El artículo 7 de la Constitución protege la libertad de las personas.,El artículo 7 de la Constitución protege la libertad de las, personas,personas,personas,True, personas,[913],False
charruaLLM,154,531,dev_gold,El preacuerdo impulsado para los trabajadores del SUNCA buscaba comenzar con una licencia especial por diez días hábiles.,El preacuerdo impulsado para los trabajadores del SUNCA buscaba comenzar con una licencia especial por diez días, hábiles,hábiles,para,False, para,[345],False
charruaLLM,155,535,dev_gold,El SUNCA continuó trabajando en el preacuerdo luego de recibir la negativa del Ministerio de Trabajo y Seguridad Social.,El SUNCA continuó trabajando en el preacuerdo luego de recibir la negativa del Ministerio de Trabajo y Seguridad, Social,Social,Social,True, Social,[3779],False
charruaLLM,156,537,dev_gold,El primer fallecido por coronavirus en Uruguay fue una persona de 71 años.,El primer fallecido por coronavirus en Uruguay fue una persona de 71, años,años,"años,",False," años,","[547, 12]",False
charruaLLM,157,538,dev_gold,El teléfono de apoyo para violencia de género es 0800 41 41 (o * 4141 por celular).,El teléfono de apoyo para violencia de género es 0800 41 41 (o * 4141 por, celular),celular),día),False, día).,"[1038, 635]",False
charruaLLM,158,54,dev_gold,Las elecciones departamentales aplazadas por la pandemia de Covid-19 estaban previstas para mayo.,Las elecciones departamentales aplazadas por la pandemia de Covid-19 estaban previstas para, mayo,mayo,el,False, el,[286],False
charruaLLM,159,540,dev_gold,Mónica Bottero fue presidenta del Instituto Nacional de las Mujeres.,Mónica Bottero fue presidenta del Instituto Nacional de las, Mujeres,Mujeres,Mujeres,True, Mujeres,"[12694, 268]",False
charruaLLM,160,546,dev_gold,El Mides es el Ministerio de Desarrollo Social.,El Mides es el Ministerio de Desarrollo, Social,Social,Social,True, Social,[3779],False
charruaLLM,161,548,dev_gold,Los refugios nocturnos funcionaban desde las 18.00 hasta las 9.00.,Los refugios nocturnos funcionaban desde las 18.00 hasta las, 9.00,9.00,06.00,False, 06.00.,"[1648, 22, 14, 424, 14]",False
charruaLLM,162,549,dev_gold,Pablo Bartol fue el Ministro de Desarrollo Social de Uruguay.,Pablo Bartol fue el Ministro de Desarrollo Social de, Uruguay,Uruguay,"Uruguay,",False," Uruguay,","[655, 12]",False
charruaLLM,163,550,dev_gold,El colectivo 'Ni Todo Está Perdido (Nitep)' es un colectivo integrado por personas que viven en la calle.,El colectivo 'Ni Todo Está Perdido (Nitep)' es un colectivo integrado por personas que viven en la, calle,calle,calle,True, calle,[2682],False
charruaLLM,164,553,dev_gold,La OMS es la Organización Mundial de la Salud.,La OMS es la Organización Mundial de la, Salud,Salud,Salud,True, Salud,[2979],False
charruaLLM,165,555,dev_gold,La demanda de servicios de salud aumenta en los inviernos.,La demanda de servicios de salud aumenta en los, inviernos,inviernos,últimos,False, últimos,[1505],False
charruaLLM,166,556,dev_gold,El Puente San Martín es el paso fronterizo entre Fray Bentos y Gualeguaychú.,El Puente San Martín es el paso fronterizo entre Fray Bentos y, Gualeguaychú,Gualeguaychú,Paysandú,False, Paysandú.,"[5490, 14]",False
charruaLLM,167,557,dev_gold,El primer caso positivo de COVID-19 en el puente San Martín es un camionero argentino.,El primer caso positivo de COVID-19 en el puente San Martín es un camionero, argentino,argentino,que,False, que,[284],False
charruaLLM,168,56,dev_gold,El artículo 331 literal D de la Constitución es el mecanismo constitucional para re-programar las elecciones obligatorias.,El artículo 331 literal D de la Constitución es el mecanismo constitucional para re-programar las elecciones, obligatorias,obligatorias,nacionales,False, nacionales,[4608],False
charruaLLM,169,566,dev_gold,Los primeros casos de Coronavirus en Uruguay se registraron en marzo de 2020.,Los primeros casos de Coronavirus en Uruguay se registraron en marzo de, 2020,2020,"2020,",False," 2020,","[15732, 12]",False
charruaLLM,170,568,dev_gold,"Se desaconsejó la asistencia a los velatorios de las personas que conformaban la población de riesgo, así como de quienes presentaban síntomas o tenían un riesgo mayor de haber contraído la enfermedad.","Se desaconsejó la asistencia a los velatorios de las personas que conformaban la población de riesgo, así como de quienes presentaban síntomas o tenían un riesgo mayor de haber contraído la", enfermedad,enfermedad,enfermedad,True, enfermedad.,"[4505, 14]",False
charruaLLM,171,569,dev_gold,El ministerio propuso que los directores de las funerarias ofrecieran una transmisión en vivo.,El ministerio propuso que los directores de las funerarias ofrecieran una transmisión en, vivo,vivo,vivo,True, vivo,[5752],False
charruaLLM,172,571,dev_gold,Ruben Melogno es el vocalista de Psiglo.,Ruben Melogno es el vocalista de, Psiglo,Psiglo,la,False, la,[279],False
charruaLLM,173,572,dev_gold,Ruben Melogno murió de Covid-19.,Ruben Melogno murió de, Covid-19,Covid-19,cáncer,False, cáncer,[5136],False
charruaLLM,174,573,dev_gold,Italia fue el país europeo con el mayor número de víctimas por Coronavirus.,Italia fue el país europeo con el mayor número de víctimas por, Coronavirus,Coronavirus,el,False, el,[286],False
