id,quales_id,quales_split,assertion,input,goal
669,461,train,"La investigación científica sobre el origen zoonótico del virus SARS-CoV-2, que provoca la covid-19, fue liderada por Edward Holmes de la Universidad de Sídney y Andrew Rambaut de la Universidad de Edinburgo.","La investigación científica sobre el origen zoonótico del virus SARS-CoV-2, que provoca la covid-19, fue liderada por Edward Holmes de la Universidad de Sídney y Andrew Rambaut de la Universidad de", Edinburgo
670,462,train,Que el covid-19 tenga un origen zoonótico significa que fue transmitido a humanos desde otras especies.,Que el covid-19 tenga un origen zoonótico significa que fue transmitido a humanos desde otras, especies
671,464,train,El virus de la covid-19 fue detectado por primera vez en la ciudad de Wuhan.,El virus de la covid-19 fue detectado por primera vez en la ciudad de, Wuhan
672,465,train,El SARS-CoV-2 es un virus.,El SARS-CoV-2 es un, virus
673,470,train,La influenza H1N1 y el SARS-CoV-2 son virus de ARN.,La influenza H1N1 y el SARS-CoV-2 son virus de, ARN
674,475,train,El número para comunicarse en caso de violencia doméstica es el 911.,El número para comunicarse en caso de violencia doméstica es el, 911
675,48,train,El porcentaje de personales que mueren por Covid-19 es del 2%,El porcentaje de personales que mueren por Covid-19 es del, 2%
676,480,train,Ginés González García fue el Ministro de Salud de Argentina.,Ginés González García fue el Ministro de Salud de, Argentina
677,483,train,Donald Trump fue el presidente de Estados Unidos.,Donald Trump fue el presidente de Estados, Unidos
678,484,train,António Guterres fue el secretario general de la ONU.,António Guterres fue el secretario general de la, ONU
679,487,train,"Leandro Cabrera, defensor uruguayo del Espanyol, es uno de los futbolistas afectados por coronavirus.","Leandro Cabrera, defensor uruguayo del Espanyol, es uno de los futbolistas afectados por", coronavirus
680,49,train,"Para evitar el Covid, era necesario lavarse las manos por más de 20 segundos.","Para evitar el Covid, era necesario lavarse las manos por más de 20", segundos
681,493,train,Álvaro Delgado fue secretario de Presidencia.,Álvaro Delgado fue secretario de, Presidencia
682,495,train,Los organismos multilaterales de crédito pueden donar fondos no reembolsables.,Los organismos multilaterales de crédito pueden donar fondos no, reembolsables
683,50,train,Los síntomas de Covid aparecen entre los dos y los 14 días después de haber contraído el virus.,Los síntomas de Covid aparecen entre los dos y los 14 días después de haber contraído el, virus
684,500,train,Eduardo Brenta es el director de Gestión Humana de la Intendencia de Montevideo.,Eduardo Brenta es el director de Gestión Humana de la Intendencia de, Montevideo
685,501,train,"Según la Intendencia de Montevideo (IM), las personas que forman parte de los grupos de riesgo del coronavirus y que no deben concurrir a trabajar son las personas de 60 años o más de edad, inmunodeprimidos, pacientes oncológicos, con EPOC o enfermedades autoinmunes, embarazadas y diabéticos.","Según la Intendencia de Montevideo (IM), las personas que forman parte de los grupos de riesgo del coronavirus y que no deben concurrir a trabajar son las personas de 60 años o más de edad, inmunodeprimidos, pacientes oncológicos, con EPOC o enfermedades autoinmunes, embarazadas y", diabéticos
686,505,train,Monica Bottero fue directora de Inmujeres.,Monica Bottero fue directora de, Inmujeres
687,51,train,Los síntomas de la Covid-19 pueden presentarse hasta 14 días después del contagio.,Los síntomas de la Covid-19 pueden presentarse hasta 14 días después del, contagio
688,520,train,"El aislamiento vertical, medida propuesta por el presidente de Brasil Jair Bolsonaro durante la pandemia de coronavirus, es un aislamiento restringido a los grupos de riesgo y a las personas ya infectadas.","El aislamiento vertical, medida propuesta por el presidente de Brasil Jair Bolsonaro durante la pandemia de coronavirus, es un aislamiento restringido a los grupos de riesgo y a las personas ya", infectadas
689,523,train,"En Uruguay, la cuarentena tiene efectos sobre la salud mental como síntomas de estrés postraumático, confusión y enojo.","En Uruguay, la cuarentena tiene efectos sobre la salud mental como síntomas de estrés postraumático, confusión y", enojo
690,526,train,"Según un estudio de investigadores de la universidad King’s College de Londres publicado en la revista médica The Lancet sobre el impacto psicológico de la cuarentena, los factores que provocan mayor estrés son: mayor duración de la cuarentena, temor de contagiarse la infección, frustración, aburrimiento, suministros inadecuados, información inadecuada, pérdidas financieras y estigma.","Según un estudio de investigadores de la universidad King’s College de Londres publicado en la revista médica The Lancet sobre el impacto psicológico de la cuarentena, los factores que provocan mayor estrés son: mayor duración de la cuarentena, temor de contagiarse la infección, frustración, aburrimiento, suministros inadecuados, información inadecuada, pérdidas financieras y", estigma
691,527,train,"En Uruguay, las personas que regresaban de países considerados de riesgo eran obligadas a hacer una cuarentena de 14 días.","En Uruguay, las personas que regresaban de países considerados de riesgo eran obligadas a hacer una cuarentena de 14", días
692,53,train,Alrededor del 5% de las personas con COVID-19 requirieron ingreso a CTI.,Alrededor del 5% de las personas con COVID-19 requirieron ingreso a, CTI
693,537,train,"Las clases presenciales de algunos cursos se retomarían en las universidades privadas en mayo, según la propuesta que evalúa el Ministerio de Educación y Cultura.","Las clases presenciales de algunos cursos se retomarían en las universidades privadas en mayo, según la propuesta que evalúa el Ministerio de Educación y", Cultura
694,539,train,"Luego de la suspención de clases por el coronavirus. La propuesta presentada por las universidades privadas al Ministerio de Educación y Cultura (MEC), evaluada por el ministro Pablo Da Silveira, consiste en retomar algunos cursos presenciales en mayo.","Luego de la suspención de clases por el coronavirus. La propuesta presentada por las universidades privadas al Ministerio de Educación y Cultura (MEC), evaluada por el ministro Pablo Da Silveira, consiste en retomar algunos cursos presenciales en", mayo
695,541,train,"La propuesta para retomar algunos cursos presenciales en mayo, que está siendo evaluada por el Ministerio de Educación y Cultura (MEC), fue realizada por las universidades privadas.","La propuesta para retomar algunos cursos presenciales en mayo, que está siendo evaluada por el Ministerio de Educación y Cultura (MEC), fue realizada por las universidades", privadas
696,542,train,"Las universidades privadas están pensando retomar algunos cursos presenciales en mayo, según una propuesta que está evaluando el Ministerio de Educación y Cultura (MEC).","Las universidades privadas están pensando retomar algunos cursos presenciales en mayo, según una propuesta que está evaluando el Ministerio de Educación y Cultura", (MEC)
697,544,train,"Luego de la suspensión de clases presenciales a causa del coronavirus, la propuesta de retomar los cursos presenciales en mayo vino por parte de las universidades privadas.","Luego de la suspensión de clases presenciales a causa del coronavirus, la propuesta de retomar los cursos presenciales en mayo vino por parte de las universidades", privadas
698,545,train,La Revista de la Asociación Médica Estadounidense realizó el estudio sobre las drogas contra la artritis.,La Revista de la Asociación Médica Estadounidense realizó el estudio sobre las drogas contra la, artritis
699,549,train,La interleucina IL-6 es un tipo de proteína llamada citocina que le pide al cuerpo aumentar una respuesta inflamatoria.,La interleucina IL-6 es un tipo de proteína llamada citocina que le pide al cuerpo aumentar una respuesta, inflamatoria
700,55,train,"Aproximadamente el 15% de las personas con COVID-19 desarrolló una enfermedad grave con dificultad respiratoria, y el 5% requirió cuidados intensivos.","Aproximadamente el 15% de las personas con COVID-19 desarrolló una enfermedad grave con dificultad respiratoria, y el 5% requirió cuidados", intensivos
701,553,train,La investigación para el desarrollo de diagnósticos comenzó al inicio de la pandemia en China.,La investigación para el desarrollo de diagnósticos comenzó al inicio de la pandemia en, China
702,554,train,Rodrigo Arim es el rector de la Universidad de la República (Udelar).,Rodrigo Arim es el rector de la Universidad de la República, (Udelar)
703,555,train,Alberto Fernández fue presidente de Argentina.,Alberto Fernández fue presidente de, Argentina
704,56,train,"En Uruguay, en el marco de la pandemia por coronavirus, el uso del tapabocas se empezó a recomendar en abril.","En Uruguay, en el marco de la pandemia por coronavirus, el uso del tapabocas se empezó a recomendar en", abril
705,560,train,Martín Guzmán fue ministro de Economía de Argentina.,Martín Guzmán fue ministro de Economía de, Argentina
706,561,train,El programa Recomiendo aporta información sobre productos y recetas de lo que el chef prueba junto al entrevistado.,El programa Recomiendo aporta información sobre productos y recetas de lo que el chef prueba junto al, entrevistado
707,562,train,"El nuevo programa de televisión Recomiendo, conducido por Hugo Soca, se televisa en Canal 4.","El nuevo programa de televisión Recomiendo, conducido por Hugo Soca, se televisa en Canal", 4
708,563,train,El salón de té Doña Inés se encuentra en Pocitos.,El salón de té Doña Inés se encuentra en, Pocitos
709,564,train,El tomate favorito de Hugo Soca es el carnoso corazón de buey.,El tomate favorito de Hugo Soca es el carnoso corazón de, buey
710,565,train,Hugo Soca recorrerá el Mercado Ferrando en su programa de televisión Recomiendo de Canal 4.,Hugo Soca recorrerá el Mercado Ferrando en su programa de televisión Recomiendo de Canal, 4
711,569,train,La lista de precios publicada por el Área de Defensa del Consumidor del Ministerio de Economía y Finanzas (MEF) incluye productos de cuidado personal.,La lista de precios publicada por el Área de Defensa del Consumidor del Ministerio de Economía y Finanzas (MEF) incluye productos de cuidado, personal
712,57,train,El tapabocas debía cambiarse cuando estaba húmedo o cada cuatro horas.,El tapabocas debía cambiarse cuando estaba húmedo o cada cuatro, horas
713,58,train,"En Uruguay, según las indicaciones del Ministerio de Salud Pública, las personas que tengan un diagnóstico de covid-19 o que sospechen que pueden tener la enfermedad tienen que hacer cuarentena obligatoria y no pueden salir de su casa.","En Uruguay, según las indicaciones del Ministerio de Salud Pública, las personas que tengan un diagnóstico de covid-19 o que sospechen que pueden tener la enfermedad tienen que hacer cuarentena obligatoria y no pueden salir de su", casa
714,588,train,El estudio de la Cámara de Comercio y Servicios del Uruguay sobre los impactos económicos de la pandemia del Covid-19 consideró 629 empresas.,El estudio de la Cámara de Comercio y Servicios del Uruguay sobre los impactos económicos de la pandemia del Covid-19 consideró 629, empresas
715,59,train,"En cuanto a cantidad, los tipos de coronavirus que afectan a los humanos son siete.","En cuanto a cantidad, los tipos de coronavirus que afectan a los humanos son", siete
716,590,train,"Según el autor José Stagnaro, en el contexto de la pandemia de coronavirus, el miedo a la enfermedad se parece al miedo a la inseguridad.","Según el autor José Stagnaro, en el contexto de la pandemia de coronavirus, el miedo a la enfermedad se parece al miedo a la", inseguridad
717,593,train,"Nuestros mejores recursos para hacer frente al miedo son creer en soluciones solidarias, en la vida pública, en la política y, finalmente, en cierta esperanza en un mundo mejor.","Nuestros mejores recursos para hacer frente al miedo son creer en soluciones solidarias, en la vida pública, en la política y, finalmente, en cierta esperanza en un mundo", mejor
718,594,train,Daniel Salinas fue ministro de Salud Pública.,Daniel Salinas fue ministro de Salud, Pública
719,595,train,"El ministro de Salud, Daniel Salinas, criticó la Marcha por la Diversidad debido a la violación de las recomendaciones sanitarias durante el evento.","El ministro de Salud, Daniel Salinas, criticó la Marcha por la Diversidad debido a la violación de las recomendaciones sanitarias durante el", evento
720,597,train,La doctora Karina Rando fue la Directora general de Coordinación del Ministerio de Salud Pública.,La doctora Karina Rando fue la Directora general de Coordinación del Ministerio de Salud, Pública
721,598,train,"El ministro de Salud, Daniel Salinas, se expresó el 26 de septiembre de 2020 sobre la multitudinaria Marcha por la Diversidad a través de su cuenta de Twitter.","El ministro de Salud, Daniel Salinas, se expresó el 26 de septiembre de 2020 sobre la multitudinaria Marcha por la Diversidad a través de su cuenta de", Twitter
722,599,train,La Marcha por la Diversidad en Uruguay se celebró el viernes 25 de septiembre de 2020 por la tarde.,La Marcha por la Diversidad en Uruguay se celebró el viernes 25 de septiembre de 2020 por la, tarde
723,6,train,"Las elecciones en Bolivia, previstas para el 3 de mayo, fueron aplazadas por el Tribunal Supremo Electoral debido a la pandemia de coronavirus, y aún no se ha fijado una nueva fecha.","Las elecciones en Bolivia, previstas para el 3 de mayo, fueron aplazadas por el Tribunal Supremo Electoral debido a la pandemia de coronavirus, y aún no se ha fijado una nueva", fecha
724,60,train,El Covid-19 se descubrió en diciembre de 2019.,El Covid-19 se descubrió en diciembre de, 2019
725,603,train,"Debido a la pandemia de coronavirus, además de la Copa América y la Eurocopa, se postergaron la Copa Libertadores y la Sudamericana.","Debido a la pandemia de coronavirus, además de la Copa América y la Eurocopa, se postergaron la Copa Libertadores y la", Sudamericana
726,61,train,El COVID-19 se descubrió en la provincia china de Wuhan.,El COVID-19 se descubrió en la provincia china de, Wuhan
727,611,train,Guido Manini Ríos es senador y ex comandante en jefe del Ejército.,Guido Manini Ríos es senador y ex comandante en jefe del, Ejército
728,615,train,"Las sesiones remotas en el Parlamento comenzaron el miércoles 11, en el marco de la pandemia de coronavirus.","Las sesiones remotas en el Parlamento comenzaron el miércoles 11, en el marco de la pandemia de", coronavirus
729,62,train,El nombre completo del covid es SARS-CoV-2.,El nombre completo del covid es, SARS-CoV-2
730,620,train,La Comisión Especial de Población y Desarrollo se encarga de analizar el accionar del Ministerio de Desarrollo Social.,La Comisión Especial de Población y Desarrollo se encarga de analizar el accionar del Ministerio de Desarrollo, Social
731,621,train,Los beneficiarios de las canastas de alimentos de la iniciativa @CanastasUy durante la emergencia por coronavirus son las alcaldías de localidades vulnerables.,Los beneficiarios de las canastas de alimentos de la iniciativa @CanastasUy durante la emergencia por coronavirus son las alcaldías de localidades, vulnerables
732,63,train,"El nombre de la enfermedad covid-19, causada por el nuevo coronavirus SARS-CoV-2, fue dado a conocer por la Organización Mundial de la Salud (OMS) el 11 de febrero.","El nombre de la enfermedad covid-19, causada por el nuevo coronavirus SARS-CoV-2, fue dado a conocer por la Organización Mundial de la Salud (OMS) el 11 de", febrero
733,633,train,El 08004141 es el número de teléfono de Inmujeres.,El 08004141 es el número de teléfono de, Inmujeres
734,634,train,Álvaro Delgado fue prosecretario de la Presidencia de Uruguay.,Álvaro Delgado fue prosecretario de la Presidencia de, Uruguay
735,635,train,"En el marco de las medidas del gobierno uruguayo para combatir la violencia de género y doméstica durante la emergencia sanitaria, una persona que no está en condiciones de hablar puede mandar un correo electrónico a denuncia@minterior.gub.uy.","En el marco de las medidas del gobierno uruguayo para combatir la violencia de género y doméstica durante la emergencia sanitaria, una persona que no está en condiciones de hablar puede mandar un correo electrónico a", denuncia@minterior.gub.uy
736,636,train,Jorge Larrañaga fue ministro del Interior.,Jorge Larrañaga fue ministro del, Interior
737,64,train,La organización que le puso nombre completo al COVID-19 fue la OMS.,La organización que le puso nombre completo al COVID-19 fue la, OMS
738,642,train,"En el marco de la pandemia de coronavirus en Estados Unidos, el gobernador Andrew Cuomo informó que en los hospitales de Nueva York empezaron a escasear las máscaras y los respiradores artificiales.","En el marco de la pandemia de coronavirus en Estados Unidos, el gobernador Andrew Cuomo informó que en los hospitales de Nueva York empezaron a escasear las máscaras y los respiradores", artificiales
739,644,train,El estadounidense Andrew Cuomo fue gobernador del estado de Nueva York.,El estadounidense Andrew Cuomo fue gobernador del estado de Nueva, York
740,65,train,Los medicamentos que sirvieron para tratar el covid fueron la cloroquina y la hidroxicloroquina.,Los medicamentos que sirvieron para tratar el covid fueron la cloroquina y la, hidroxicloroquina
741,650,train,"La obra de Florencia Caballero Bianchi, que forma parte del ciclo de teatro leído organizado por Salvadora editora y transcurre durante la crisis de 2002, se llama Cheta.","La obra de Florencia Caballero Bianchi, que forma parte del ciclo de teatro leído organizado por Salvadora editora y transcurre durante la crisis de 2002, se llama", Cheta
742,66,train,La Suprema Corte de Justicia resolvió iniciar una Feria Judicial Sanitaria durante la pandemia de COVID-19.,La Suprema Corte de Justicia resolvió iniciar una Feria Judicial Sanitaria durante la pandemia de, COVID-19
743,660,train,Las personas que incumplen la cuarentena obligatoria son sancionadas penalmente.,Las personas que incumplen la cuarentena obligatoria son sancionadas, penalmente
744,661,train,"Los trabajadores exceptuados durante la cuarentena obligatoria fueron aquellos vinculados a la salud, la seguridad, la producción y distribución de petróleo, y quienes ocupaban cargos de conducción política en el gobierno.","Los trabajadores exceptuados durante la cuarentena obligatoria fueron aquellos vinculados a la salud, la seguridad, la producción y distribución de petróleo, y quienes ocupaban cargos de conducción política en el", gobierno
745,671,train,"Nacional, Peñarol, Liverpool, Fénix, River Plate y Plaza son clubes que han jugado la Copa Libertadores y la Copa Sudamericana.","Nacional, Peñarol, Liverpool, Fénix, River Plate y Plaza son clubes que han jugado la Copa Libertadores y la Copa", Sudamericana
746,674,train,"Debido a la falta de clases presenciales, el Consejo de Educación Técnico-Profesional (CETP-UTU) resolvió que todas las carreras de su nivel terciario se realizarán de forma virtual.","Debido a la falta de clases presenciales, el Consejo de Educación Técnico-Profesional (CETP-UTU) resolvió que todas las carreras de su nivel terciario se realizarán de forma", virtual
747,678,train,"Antes de la resolución del Consejo de Educación Técnico-Profesional (CETP-UTU) de virtualizar todas sus carreras terciarias por la emergencia sanitaria, las carreras que se podían realizar virtualmente eran prevencionista, logística, turismo y tecnólogo cárnico.","Antes de la resolución del Consejo de Educación Técnico-Profesional (CETP-UTU) de virtualizar todas sus carreras terciarias por la emergencia sanitaria, las carreras que se podían realizar virtualmente eran prevencionista, logística, turismo y tecnólogo", cárnico
748,681,train,María José Santacreu es la directora de Cinemateca Uruguaya.,María José Santacreu es la directora de Cinemateca, Uruguaya
749,682,train,La protagonista de Familia sumergida es Mercedes Morán.,La protagonista de Familia sumergida es Mercedes, Morán
750,683,train,La fábrica de nada fue dirigida por Pedro Piño.,La fábrica de nada fue dirigida por Pedro, Piño
751,689,train,"Kevin Durant es alero de los Brooklyn Nets, de la NBA.","Kevin Durant es alero de los Brooklyn Nets, de la", NBA
752,69,train,"En Uruguay, el trabajo judicial se reanudaría el lunes 4 de mayo tras la Feria Judicial Sanitaria decretada por la Suprema Corte de Justicia debido a la pandemia de coronavirus.","En Uruguay, el trabajo judicial se reanudaría el lunes 4 de mayo tras la Feria Judicial Sanitaria decretada por la Suprema Corte de Justicia debido a la pandemia de", coronavirus
753,690,train,Kevin Durant es estadounidense.,Kevin Durant es, estadounidense
754,693,train,"Los equipos de la NBA con casos confirmados de covid-19 fueron Utah Jazz, Detroit Pistons y Brooklyn Nets.","Los equipos de la NBA con casos confirmados de covid-19 fueron Utah Jazz, Detroit Pistons y Brooklyn", Nets
755,696,train,La Facultad de Veterinaria de la Universidad de la República presentó un proyecto para estudiar el contagio de coronavirus en mascotas.,La Facultad de Veterinaria de la Universidad de la República presentó un proyecto para estudiar el contagio de coronavirus en, mascotas
756,697,train,El ARN es una molécula presente en las células que se encarga de mediar entre la información almacenada en el ADN y la síntesis de proteínas adecuada.,El ARN es una molécula presente en las células que se encarga de mediar entre la información almacenada en el ADN y la síntesis de proteínas, adecuada
757,698,train,"El patrullaje fronterizo consiste en la identificación de vehículos, cargas, revisación de bodegas y todo lo que estaba pensado hacerse.","El patrullaje fronterizo consiste en la identificación de vehículos, cargas, revisación de bodegas y todo lo que estaba pensado", hacerse
758,7,train,"Las elecciones en Bolivia, aplazadas por la pandemia del coronavirus, estaban previstas para el 3 de mayo.","Las elecciones en Bolivia, aplazadas por la pandemia del coronavirus, estaban previstas para el 3 de", mayo
759,70,train,La Feria Judicial Sanitaria fue una decisión de la Suprema Corte de Justicia.,La Feria Judicial Sanitaria fue una decisión de la Suprema Corte de, Justicia
760,702,train,El avión presidencial comprado durante el gobierno del ex presidente Tabaré Vázquez será rematado por un millón de dólares.,El avión presidencial comprado durante el gobierno del ex presidente Tabaré Vázquez será rematado por un millón de, dólares
761,705,train,Elbia Pereira fue dirigente sindical de magisterio.,Elbia Pereira fue dirigente sindical de, magisterio
762,71,train,El secretario general de la Organización Mundial de la Salud (OMS) es el etíope Tedros Adhanom Ghebreyesus.,El secretario general de la Organización Mundial de la Salud (OMS) es el etíope Tedros Adhanom, Ghebreyesus
763,710,train,La OIT es la Organización Internacional del Trabajo.,La OIT es la Organización Internacional del, Trabajo
764,715,train,Harry Kane es el capitán de la selección de fútbol de Inglaterra.,Harry Kane es el capitán de la selección de fútbol de, Inglaterra
765,722,train,"En el marco de la crisis en el fútbol uruguayo, la campaña de solidaridad comenzada por la Organización de Futbolistas Uruguayas beneficia a las jugadoras que vivan o estén cercanas a gente en situación de riesgo.","En el marco de la crisis en el fútbol uruguayo, la campaña de solidaridad comenzada por la Organización de Futbolistas Uruguayas beneficia a las jugadoras que vivan o estén cercanas a gente en situación de", riesgo
766,733,train,Nitzan Horowitz fue ministro de Sanidad de Israel.,Nitzan Horowitz fue ministro de Sanidad de, Israel
767,746,train,Mitchell Duarte fue secretario general de la Mutual Uruguaya de Futbolistas Profesionales.,Mitchell Duarte fue secretario general de la Mutual Uruguaya de Futbolistas, Profesionales
768,748,train,El Consejo Nacional Consultivo por una Vida Libre de Violencia de Género está integrado por 14 organismos del Estado y representantes de la sociedad civil.,El Consejo Nacional Consultivo por una Vida Libre de Violencia de Género está integrado por 14 organismos del Estado y representantes de la sociedad, civil
769,751,train,Mónica Bottero fue la directora de Inmujeres.,Mónica Bottero fue la directora de, Inmujeres
770,752,train,El número de teléfono de Inmujeres es 0800 4141 o 4141*.,El número de teléfono de Inmujeres es 0800 4141 o, 4141*
771,753,train,El número de la Línea Azul es 0800 5050.,El número de la Línea Azul es 0800, 5050
772,759,train,Albert Uderzo nació en 1927.,Albert Uderzo nació en, 1927
773,76,train,La Organización Mundial de la Salud (OMS) declaró el estado de emergencia mundial por el coronavirus (Covid-19) el 30 de enero.,La Organización Mundial de la Salud (OMS) declaró el estado de emergencia mundial por el coronavirus (Covid-19) el 30 de, enero
774,760,train,Albert Uderzo fue el creador de Asterix.,Albert Uderzo fue el creador de, Asterix
775,761,train,"René Goscinny, cocreador de la historieta Asterix junto a Albert Uderzo, murió en 1977.","René Goscinny, cocreador de la historieta Asterix junto a Albert Uderzo, murió en", 1977
776,762,train,El golpe de estado en Argentina fue el 24 de marzo de 1976.,El golpe de estado en Argentina fue el 24 de marzo de, 1976
777,763,train,Alberto Fernández fue presidente de Argentina.,Alberto Fernández fue presidente de, Argentina
778,767,train,"La Federación Nacional de Profesores de Enseñanza Secundaria (Fenapes) inició la campaña #ProfesTiranPiques, una serie de videos cortos en los que docentes de diversas asignaturas recomiendan películas, aplicaciones o cuentas en redes sociales para mantenerse vinculados con las materias.","La Federación Nacional de Profesores de Enseñanza Secundaria (Fenapes) inició la campaña #ProfesTiranPiques, una serie de videos cortos en los que docentes de diversas asignaturas recomiendan películas, aplicaciones o cuentas en redes sociales para mantenerse vinculados con las", materias
779,771,train,La biblioteca virtual del Frente de Participación Estudiantil se llama Pimba.,La biblioteca virtual del Frente de Participación Estudiantil se llama, Pimba
780,773,train,Federico de Pallejas fue encargado de comunicaciones de Fenapes.,Federico de Pallejas fue encargado de comunicaciones de, Fenapes
781,781,train,"En el marco de la pandemia de COVID-19 y la crisis sanitaria, económica y social derivada de ella, las personas más afectadas son las trabajadoras en condiciones de informalidad, cuentapropistas, monotributistas, independientes, de economías de plataformas y trabajadoras domésticas.","En el marco de la pandemia de COVID-19 y la crisis sanitaria, económica y social derivada de ella, las personas más afectadas son las trabajadoras en condiciones de informalidad, cuentapropistas, monotributistas, independientes, de economías de plataformas y trabajadoras", domésticas
782,786,train,Realizar la mayor cantidad posible de tests para el Covid permite convertir casos de portadores desconocidos en portadores conocidos.,Realizar la mayor cantidad posible de tests para el Covid permite convertir casos de portadores desconocidos en portadores, conocidos
783,789,train,El SMU es el Sindicato Médico del Uruguay.,El SMU es el Sindicato Médico del, Uruguay
784,792,train,Los tests de diagnóstico del COVID-19 sirven para el rastreo de casos e indicar aislamiento.,Los tests de diagnóstico del COVID-19 sirven para el rastreo de casos e indicar, aislamiento
785,796,train,Anthony Fauci fue el principal epidemiólogo de Estados Unidos.,Anthony Fauci fue el principal epidemiólogo de Estados, Unidos
786,8,train,Los ciudadanos de Bolivia entraron en cuarentena total un domingo.,Los ciudadanos de Bolivia entraron en cuarentena total un, domingo
787,800,train,Merkel estuvo en cuarentena porque un médico con el que estuvo en contacto dio positivo por coronavirus.,Merkel estuvo en cuarentena porque un médico con el que estuvo en contacto dio positivo por, coronavirus
788,803,train,"El plan 'Nueva York en Pausa' consiste en cuarentena obligatoria y el cierre de todos los negocios, excepto los considerados esenciales.","El plan 'Nueva York en Pausa' consiste en cuarentena obligatoria y el cierre de todos los negocios, excepto los considerados", esenciales
789,806,train,El coronavirus Covid-19 afecta las vías respiratorias de los seres humanos.,El coronavirus Covid-19 afecta las vías respiratorias de los seres, humanos
790,807,train,El Covid19 pertenece a la familia Coronaviridae.,El Covid19 pertenece a la familia, Coronaviridae
791,808,train,El virus Covid19 es de tipo beta.,El virus Covid19 es de tipo, beta
792,81,train,Las zonas de Brasil más afectadas por el Covid fueron San Pablo y Río de Janeiro.,Las zonas de Brasil más afectadas por el Covid fueron San Pablo y Río de, Janeiro
793,814,train,"Como medida para evitar el contagio de Covid-19, la Intendencia de Montevideo extendió el horario de las ferias vecinales de frutas y verduras hasta las 14.00.","Como medida para evitar el contagio de Covid-19, la Intendencia de Montevideo extendió el horario de las ferias vecinales de frutas y verduras hasta las", 14.00
794,816,train,Fernando Nopitsch fue el secretario general de la Intendencia de Montevideo.,Fernando Nopitsch fue el secretario general de la Intendencia de, Montevideo
795,818,train,Luis Lacalle Pou fue presidente de la República.,Luis Lacalle Pou fue presidente de la, República
796,82,train,Luiz Henrique Mandetta es el ex Ministro de Salud de Brasil destituido por Bolsonaro.,Luiz Henrique Mandetta es el ex Ministro de Salud de Brasil destituido por, Bolsonaro
797,820,train,Mario Abdo Benítez fue el presidente de Paraguay.,Mario Abdo Benítez fue el presidente de, Paraguay
798,822,train,Efraín Alegre es el líder del opositor Partido Liberal en Paraguay.,Efraín Alegre es el líder del opositor Partido Liberal en, Paraguay
799,829,train,Álvaro Delgado fue el secretario de Presidencia.,Álvaro Delgado fue el secretario de, Presidencia
800,83,train,Axel Kicillof fue gobernador de la provincia de Buenos Aires.,Axel Kicillof fue gobernador de la provincia de Buenos, Aires
801,836,train,Carlos Leoni es el director de Salud de Paysandú.,Carlos Leoni es el director de Salud de, Paysandú
802,843,train,"La pastilla para tratar la covid-19, desarrollada por farmacéuticas como Shionogi, Pfizer y MSD, se toma una vez que una persona se contagia.","La pastilla para tratar la covid-19, desarrollada por farmacéuticas como Shionogi, Pfizer y MSD, se toma una vez que una persona se", contagia
803,845,train,Pfizer y MSD son farmacéuticas.,Pfizer y MSD son, farmacéuticas
804,846,train,Tamiflu y Xofluza son medicamentos que se usan contra la gripe.,Tamiflu y Xofluza son medicamentos que se usan contra la, gripe
805,847,train,El Remdesivir es un tratamiento contra la covid-19 que se administra en hospitales y se reserva para pacientes más graves.,El Remdesivir es un tratamiento contra la covid-19 que se administra en hospitales y se reserva para pacientes más, graves
806,850,train,"El cuestionario del portal cuarentena.uy, diseñado para predecir la percepción de la crisis sanitaria durante la pandemia, fue realizado por la Facultad de Psicología de la Universidad de la República y el equipo de DATA.","El cuestionario del portal cuarentena.uy, diseñado para predecir la percepción de la crisis sanitaria durante la pandemia, fue realizado por la Facultad de Psicología de la Universidad de la República y el equipo de", DATA
807,854,train,Los resultados preliminares del cuestionario sobre la percepción de la crisis sanitaria por la pandemia de cuarentena.uy se pueden ver en cuarentena.uy/resultados.,Los resultados preliminares del cuestionario sobre la percepción de la crisis sanitaria por la pandemia de cuarentena.uy se pueden ver en, cuarentena.uy/resultados
808,855,train,"Alejandro Maiche, profesor e investigador de la Facultad de Psicología de la Universidad de la República, es quien tuvo la idea del portal cuarentena.uy, diseñado para medir la percepción de la crisis sanitaria durante la pandemia.","Alejandro Maiche, profesor e investigador de la Facultad de Psicología de la Universidad de la República, es quien tuvo la idea del portal cuarentena.uy, diseñado para medir la percepción de la crisis sanitaria durante la", pandemia
809,856,train,El PIT-CNT es una central sindical.,El PIT-CNT es una central, sindical
810,858,train,ASSE es la Administración de los Servicios de Salud del Estado.,ASSE es la Administración de los Servicios de Salud del, Estado
811,86,train,Martin Guzmán fue Ministro de Economía de Argentina.,Martin Guzmán fue Ministro de Economía de, Argentina
812,861,train,"En el marco de las medidas dispuestas por el gobierno uruguayo para reducir la exposición al coronavirus, las personas que forman parte de la población de riesgo son las personas de más de 65 años.","En el marco de las medidas dispuestas por el gobierno uruguayo para reducir la exposición al coronavirus, las personas que forman parte de la población de riesgo son las personas de más de 65", años
813,863,train,Álvaro Delgado fue el Secretario de la Presidencia.,Álvaro Delgado fue el Secretario de la, Presidencia
814,87,train,Daniel Arroyo fue Ministro de Desarrollo Social de Argentina.,Daniel Arroyo fue Ministro de Desarrollo Social de, Argentina
